annee,code_departement,type_alerte,nb_alertes
2010,01,Gel,151
2010,02,Gel,120
2010,03,Gel,134
2010,04,Gel,236
2010,05,Gel,269
2010,06,Gel,226
2010,07,Gel,161
2010,08,Gel,131
2010,09,Gel,203
2010,10,Gel,115
2010,12,Gel,168
2010,14,Gel,112
2010,15,Gel,167
2010,16,Gel,103
2010,17,Gel,95
2010,18,Gel,114
2010,19,Gel,140
2010,21,Gel,125
2010,22,Gel,97
2010,23,Gel,139
2010,24,Gel,97
2010,25,Gel,179
2010,26,Gel,161
2010,27,Gel,110
2010,28,Gel,127
2010,29,Gel,93
2010,2A,Gel,150
2010,2A,Inondation,31
2010,2B,Gel,144
2010,2B,Inondation,22
2010,30,Gel,171
2010,31,Gel,196
2010,33,Gel,108
2010,35,Gel,97
2010,36,Gel,107
2010,37,Gel,100
2010,38,Gel,275
2010,39,Gel,162
2010,41,Gel,117
2010,42,Gel,167
2010,43,Gel,179
2010,45,Gel,102
2010,48,Gel,185
2010,49,Gel,90
2010,50,Gel,95
2010,51,Gel,130
2010,52,Gel,141
2010,53,Gel,107
2010,54,Gel,128
2010,55,Gel,126
2010,56,Gel,103
2010,57,Gel,133
2010,58,Gel,127
2010,59,Gel,94
2010,60,Gel,113
2010,61,Gel,125
2010,62,Gel,92
2010,63,Gel,179
2010,64,Gel,180
2010,65,Gel,251
2010,66,Gel,215
2010,67,Gel,145
2010,68,Gel,156
2010,69,Gel,121
2010,70,Gel,159
2010,71,Gel,128
2010,72,Gel,97
2010,73,Gel,283
2010,73,Inondation,14
2010,74,Gel,350
2010,75,Gel,84
2010,76,Gel,92
2010,77,Gel,106
2010,78,Gel,99
2010,79,Gel,95
2010,80,Gel,109
2010,81,Gel,117
2010,84,Gel,159
2010,86,Gel,101
2010,87,Gel,116
2010,88,Gel,145
2010,89,Gel,117
2010,90,Gel,148
2010,91,Gel,96
2010,95,Gel,91
2010,05,Inondation,16
2010,11,Gel,119
2010,13,Gel,95
2010,32,Gel,87
2010,34,Gel,108
2010,40,Gel,89
2010,44,Gel,81
2010,46,Gel,104
2010,47,Gel,101
2010,82,Gel,92
2010,83,Gel,120
2010,85,Gel,83
2010,92,Gel,62
2010,93,Gel,72
2010,94,Gel,69
2010,11,Inondation,14
2010,13,Inondation,7
2010,66,Inondation,19
2010,83,Inondation,21
2010,84,Inondation,17
2010,30,Inondation,30
2010,50,Inondation,7
2010,07,Inondation,26
2010,09,Inondation,12
2010,12,Inondation,11
2010,31,Inondation,11
2010,34,Inondation,22
2010,40,Inondation,10
2010,48,Inondation,24
2010,64,Inondation,22
2010,65,Inondation,17
2010,01,Inondation,13
2010,15,Inondation,19
2010,38,Inondation,20
2010,81,Inondation,12
2010,06,Inondation,22
2010,29,Inondation,12
2010,68,Inondation,14
2010,74,Inondation,16
2010,90,Inondation,7
2010,22,Inondation,7
2010,56,Inondation,9
2010,64,Sécheresse,110
2010,2A,Sécheresse,147
2010,04,Inondation,14
2010,40,Sécheresse,126
2010,09,Sécheresse,113
2010,31,Sécheresse,107
2010,65,Sécheresse,102
2010,07,Sécheresse,133
2010,23,Inondation,11
2010,87,Inondation,8
2010,46,Sécheresse,117
2010,26,Inondation,14
2010,11,Sécheresse,138
2010,26,Sécheresse,129
2010,30,Sécheresse,147
2010,34,Sécheresse,142
2010,66,Sécheresse,148
2010,83,Sécheresse,144
2010,16,Sécheresse,100
2010,24,Sécheresse,115
2010,33,Sécheresse,119
2010,47,Sécheresse,112
2010,13,Sécheresse,133
2010,36,Sécheresse,95
2010,81,Sécheresse,116
2010,82,Sécheresse,117
2010,84,Sécheresse,137
2010,04,Sécheresse,123
2010,12,Sécheresse,108
2010,17,Sécheresse,94
2010,19,Sécheresse,98
2010,32,Sécheresse,112
2010,38,Sécheresse,108
2010,42,Sécheresse,107
2010,48,Sécheresse,98
2010,15,Sécheresse,99
2010,43,Sécheresse,80
2010,69,Sécheresse,101
2010,03,Sécheresse,91
2010,08,Sécheresse,67
2010,18,Sécheresse,88
2010,25,Sécheresse,75
2010,27,Sécheresse,72
2010,39,Sécheresse,81
2010,41,Sécheresse,83
2010,45,Sécheresse,79
2010,51,Sécheresse,64
2010,52,Sécheresse,68
2010,58,Sécheresse,88
2010,68,Sécheresse,74
2010,70,Sécheresse,72
2010,71,Sécheresse,92
2010,72,Sécheresse,82
2010,73,Sécheresse,94
2010,75,Sécheresse,72
2010,88,Sécheresse,69
2010,89,Sécheresse,87
2010,92,Sécheresse,69
2010,94,Sécheresse,74
2010,95,Sécheresse,81
2010,01,Sécheresse,92
2010,02,Sécheresse,57
2010,05,Sécheresse,109
2010,21,Sécheresse,67
2010,55,Sécheresse,57
2010,57,Sécheresse,61
2010,67,Sécheresse,64
2010,74,Sécheresse,80
2010,90,Sécheresse,51
2010,06,Sécheresse,125
2010,2B,Sécheresse,135
2010,10,Sécheresse,71
2010,14,Sécheresse,57
2010,22,Sécheresse,56
2010,23,Sécheresse,67
2010,28,Sécheresse,75
2010,29,Sécheresse,44
2010,35,Sécheresse,60
2010,37,Sécheresse,85
2010,44,Sécheresse,76
2010,49,Sécheresse,84
2010,50,Sécheresse,43
2010,53,Sécheresse,72
2010,56,Sécheresse,61
2010,59,Sécheresse,47
2010,60,Sécheresse,52
2010,61,Sécheresse,59
2010,62,Sécheresse,41
2010,63,Sécheresse,75
2010,76,Sécheresse,55
2010,77,Sécheresse,68
2010,78,Sécheresse,67
2010,79,Sécheresse,94
2010,80,Sécheresse,48
2010,85,Sécheresse,82
2010,86,Sécheresse,87
2010,87,Sécheresse,78
2010,91,Sécheresse,66
2010,93,Sécheresse,65
2010,54,Sécheresse,49
2010,42,Inondation,9
2010,32,Inondation,7
2010,63,Inondation,17
2010,02,Inondation,7
2010,60,Inondation,4
2010,76,Inondation,4
2010,10,Inondation,3
2010,19,Inondation,9
2010,57,Inondation,4
2010,70,Inondation,9
2010,39,Inondation,13
2010,21,Inondation,7
2010,25,Inondation,11
2010,43,Inondation,10
2010,69,Inondation,6
2010,03,Inondation,7
2010,24,Inondation,5
2010,46,Inondation,9
2010,47,Inondation,2
2010,58,Inondation,7
2010,71,Inondation,10
2010,82,Inondation,5
2010,88,Inondation,11
2010,14,Inondation,5
2010,27,Inondation,3
2010,28,Inondation,3
2010,41,Inondation,4
2010,54,Inondation,3
2010,61,Inondation,3
2010,85,Inondation,2
2010,86,Inondation,2
2010,36,Inondation,3
2010,75,Inondation,3
2010,78,Inondation,3
2010,94,Inondation,3
2010,16,Inondation,2
2010,17,Inondation,3
2010,33,Inondation,3
2010,67,Inondation,5
2010,18,Inondation,1
2010,77,Inondation,4
2010,89,Inondation,4
2010,59,Inondation,4
2010,91,Inondation,1
2010,92,Inondation,1
2010,93,Inondation,2
2010,95,Inondation,2
2010,45,Inondation,6
2010,51,Inondation,3
2010,08,Inondation,3
2010,52,Inondation,3
2010,55,Inondation,4
2010,80,Inondation,5
2010,35,Inondation,2
2010,37,Inondation,2
2010,44,Inondation,3
2010,49,Inondation,3
2010,72,Inondation,3
2010,62,Inondation,2
2010,79,Inondation,1
2010,53,Inondation,1
2011,01,Gel,132
2011,02,Gel,68
2011,03,Gel,96
2011,04,Gel,220
2011,05,Gel,266
2011,06,Gel,201
2011,07,Gel,141
2011,08,Gel,98
2011,09,Gel,158
2011,10,Gel,83
2011,11,Gel,87
2011,12,Gel,122
2011,14,Gel,49
2011,15,Gel,138
2011,16,Gel,62
2011,18,Gel,84
2011,19,Gel,119
2011,21,Gel,89
2011,22,Gel,40
2011,23,Gel,105
2011,25,Gel,168
2011,26,Gel,145
2011,27,Gel,57
2011,28,Gel,79
2011,29,Gel,34
2011,2A,Gel,162
2011,2B,Gel,111
2011,30,Gel,119
2011,31,Gel,183
2011,33,Gel,65
2011,34,Gel,80
2011,35,Gel,38
2011,36,Gel,72
2011,37,Gel,47
2011,38,Gel,265
2011,39,Gel,140
2011,40,Gel,60
2011,41,Gel,68
2011,42,Gel,139
2011,43,Gel,156
2011,44,Gel,29
2011,45,Gel,67
2011,47,Gel,62
2011,48,Gel,164
2011,49,Gel,38
2011,50,Gel,44
2011,51,Gel,95
2011,52,Gel,104
2011,53,Gel,54
2011,54,Gel,91
2011,55,Gel,91
2011,56,Gel,54
2011,57,Gel,106
2011,58,Gel,94
2011,59,Gel,48
2011,60,Gel,57
2011,61,Gel,74
2011,63,Gel,140
2011,64,Gel,151
2011,65,Gel,234
2011,66,Gel,191
2011,67,Gel,125
2011,68,Gel,132
2011,69,Gel,102
2011,70,Gel,128
2011,71,Gel,101
2011,72,Gel,53
2011,73,Gel,267
2011,74,Gel,350
2011,75,Gel,38
2011,76,Gel,36
2011,77,Gel,72
2011,78,Gel,61
2011,79,Gel,58
2011,80,Gel,51
2011,83,Gel,101
2011,84,Gel,130
2011,85,Gel,41
2011,86,Gel,65
2011,87,Gel,78
2011,88,Gel,119
2011,89,Gel,85
2011,90,Gel,123
2011,91,Gel,54
2011,92,Gel,19
2011,94,Gel,36
2011,95,Gel,42
2011,13,Gel,72
2011,17,Gel,59
2011,24,Gel,58
2011,32,Gel,44
2011,46,Gel,71
2011,81,Gel,73
2011,62,Gel,44
2011,82,Gel,45
2011,93,Gel,31
2011,68,Inondation,13
2011,74,Inondation,16
2011,88,Inondation,13
2011,90,Inondation,5
2011,07,Inondation,25
2011,48,Inondation,20
2011,01,Inondation,17
2011,30,Inondation,22
2011,31,Inondation,12
2011,38,Inondation,23
2011,06,Inondation,17
2011,62,Inondation,4
2011,2A,Inondation,25
2011,2B,Inondation,17
2011,11,Inondation,22
2011,34,Inondation,27
2011,66,Inondation,22
2011,81,Inondation,25
2011,66,Sécheresse,156
2011,13,Inondation,12
2011,83,Inondation,26
2011,64,Inondation,26
2011,65,Inondation,18
2011,73,Inondation,21
2011,04,Inondation,18
2011,09,Inondation,13
2011,12,Inondation,14
2011,15,Inondation,21
2011,05,Inondation,16
2011,43,Inondation,9
2011,69,Inondation,8
2011,26,Inondation,10
2011,84,Inondation,11
2011,89,Inondation,6
2011,71,Inondation,13
2011,04,Sécheresse,146
2011,05,Sécheresse,127
2011,06,Sécheresse,164
2011,07,Sécheresse,156
2011,09,Sécheresse,129
2011,11,Sécheresse,150
2011,12,Sécheresse,129
2011,15,Sécheresse,123
2011,19,Sécheresse,114
2011,24,Sécheresse,141
2011,30,Sécheresse,173
2011,32,Sécheresse,132
2011,33,Sécheresse,148
2011,34,Sécheresse,166
2011,40,Sécheresse,149
2011,46,Sécheresse,144
2011,47,Sécheresse,136
2011,48,Sécheresse,118
2011,64,Sécheresse,128
2011,65,Sécheresse,125
2011,79,Sécheresse,105
2011,81,Sécheresse,129
2011,82,Sécheresse,151
2011,01,Sécheresse,120
2011,02,Sécheresse,69
2011,03,Sécheresse,113
2011,08,Sécheresse,71
2011,10,Sécheresse,87
2011,16,Sécheresse,120
2011,17,Sécheresse,111
2011,18,Sécheresse,115
2011,21,Sécheresse,85
2011,23,Sécheresse,79
2011,25,Sécheresse,106
2011,26,Sécheresse,158
2011,31,Sécheresse,121
2011,36,Sécheresse,109
2011,37,Sécheresse,87
2011,38,Sécheresse,134
2011,39,Sécheresse,106
2011,41,Sécheresse,95
2011,42,Sécheresse,142
2011,43,Sécheresse,112
2011,45,Sécheresse,89
2011,51,Sécheresse,78
2011,52,Sécheresse,81
2011,54,Sécheresse,66
2011,55,Sécheresse,73
2011,57,Sécheresse,80
2011,58,Sécheresse,104
2011,60,Sécheresse,60
2011,63,Sécheresse,101
2011,67,Sécheresse,97
2011,68,Sécheresse,99
2011,69,Sécheresse,134
2011,70,Sécheresse,92
2011,71,Sécheresse,125
2011,73,Sécheresse,119
2011,74,Sécheresse,112
2011,77,Sécheresse,85
2011,84,Sécheresse,160
2011,87,Sécheresse,96
2011,88,Sécheresse,79
2011,89,Sécheresse,101
2011,92,Sécheresse,71
2011,93,Sécheresse,75
2011,94,Sécheresse,79
2011,95,Sécheresse,86
2011,2B,Sécheresse,160
2011,83,Sécheresse,166
2011,2A,Sécheresse,168
2011,13,Sécheresse,161
2011,14,Sécheresse,41
2011,22,Sécheresse,48
2011,27,Sécheresse,65
2011,29,Sécheresse,43
2011,35,Sécheresse,50
2011,44,Sécheresse,64
2011,49,Sécheresse,77
2011,50,Sécheresse,38
2011,53,Sécheresse,70
2011,56,Sécheresse,54
2011,61,Sécheresse,49
2011,72,Sécheresse,76
2011,75,Sécheresse,80
2011,76,Sécheresse,63
2011,78,Sécheresse,66
2011,80,Sécheresse,47
2011,85,Sécheresse,82
2011,86,Sécheresse,99
2011,28,Sécheresse,75
2011,90,Sécheresse,70
2011,91,Sécheresse,65
2011,59,Sécheresse,48
2011,62,Sécheresse,33
2011,39,Inondation,12
2011,22,Inondation,3
2011,29,Inondation,7
2011,56,Inondation,9
2011,18,Inondation,7
2011,35,Inondation,6
2011,49,Inondation,4
2011,79,Inondation,5
2011,82,Inondation,4
2011,86,Inondation,5
2011,19,Inondation,10
2011,52,Inondation,3
2011,63,Inondation,17
2011,87,Inondation,7
2011,46,Inondation,6
2011,10,Inondation,4
2011,21,Inondation,4
2011,70,Inondation,12
2011,32,Inondation,6
2011,77,Inondation,4
2011,17,Inondation,6
2011,37,Inondation,7
2011,45,Inondation,3
2011,23,Inondation,7
2011,41,Inondation,4
2011,91,Inondation,2
2011,24,Inondation,2
2011,40,Inondation,5
2011,47,Inondation,2
2011,42,Inondation,8
2011,58,Inondation,10
2011,67,Inondation,7
2011,02,Inondation,3
2011,08,Inondation,3
2011,51,Inondation,1
2011,59,Inondation,3
2011,03,Inondation,4
2011,36,Inondation,3
2011,50,Inondation,5
2011,61,Inondation,4
2011,25,Inondation,6
2011,16,Inondation,4
2011,33,Inondation,2
2011,94,Inondation,1
2011,54,Inondation,2
2011,55,Inondation,2
2011,57,Inondation,3
2011,76,Inondation,4
2011,80,Inondation,3
2011,27,Inondation,1
2011,44,Inondation,2
2011,72,Inondation,1
2011,53,Inondation,3
2011,78,Inondation,1
2011,14,Inondation,2
2011,85,Inondation,2
2011,60,Inondation,1
2012,04,Gel,227
2012,05,Gel,264
2012,06,Gel,209
2012,09,Gel,193
2012,2A,Gel,140
2012,2B,Gel,135
2012,38,Gel,249
2012,64,Gel,174
2012,65,Gel,237
2012,66,Gel,210
2012,73,Gel,261
2012,74,Gel,347
2012,83,Gel,115
2012,01,Gel,158
2012,15,Gel,165
2012,25,Gel,170
2012,26,Gel,168
2012,2A,Inondation,29
2012,30,Gel,152
2012,31,Gel,153
2012,38,Inondation,28
2012,42,Gel,163
2012,43,Gel,173
2012,48,Gel,183
2012,63,Gel,175
2012,68,Gel,149
2012,73,Inondation,23
2012,84,Gel,161
2012,03,Gel,112
2012,07,Gel,162
2012,12,Gel,143
2012,19,Gel,123
2012,21,Gel,98
2012,23,Gel,121
2012,34,Gel,100
2012,39,Gel,157
2012,52,Gel,106
2012,58,Gel,110
2012,63,Inondation,19
2012,67,Gel,128
2012,68,Inondation,22
2012,69,Gel,105
2012,70,Gel,152
2012,71,Gel,112
2012,87,Gel,85
2012,88,Gel,129
2012,88,Inondation,13
2012,90,Gel,132
2012,13,Gel,85
2012,61,Gel,76
2012,71,Inondation,15
2012,01,Inondation,24
2012,25,Inondation,14
2012,39,Inondation,19
2012,42,Inondation,14
2012,64,Inondation,18
2012,67,Inondation,3
2012,70,Inondation,9
2012,74,Inondation,21
2012,81,Inondation,16
2012,90,Inondation,11
2012,51,Gel,96
2012,77,Gel,76
2012,79,Gel,75
2012,10,Gel,82
2012,16,Gel,76
2012,18,Gel,89
2012,24,Gel,79
2012,28,Gel,85
2012,32,Gel,60
2012,33,Gel,82
2012,36,Gel,77
2012,40,Gel,77
2012,41,Gel,82
2012,45,Gel,69
2012,46,Gel,79
2012,47,Gel,64
2012,81,Gel,87
2012,82,Gel,70
2012,86,Gel,76
2012,89,Gel,93
2012,91,Gel,59
2012,11,Gel,86
2012,57,Gel,107
2012,17,Gel,72
2012,27,Gel,68
2012,35,Gel,52
2012,37,Gel,63
2012,44,Gel,48
2012,49,Gel,51
2012,54,Gel,85
2012,55,Gel,84
2012,56,Gel,71
2012,60,Gel,66
2012,72,Gel,65
2012,75,Gel,49
2012,76,Gel,49
2012,78,Gel,61
2012,85,Gel,61
2012,02,Gel,68
2012,08,Gel,85
2012,59,Gel,58
2012,62,Gel,51
2012,80,Gel,62
2012,14,Gel,60
2012,22,Gel,53
2012,29,Gel,47
2012,50,Gel,64
2012,53,Gel,66
2012,93,Gel,37
2012,94,Gel,40
2012,95,Gel,48
2012,92,Gel,31
2012,58,Inondation,6
2012,2B,Inondation,15
2012,40,Inondation,8
2012,83,Inondation,20
2012,07,Sécheresse,145
2012,62,Inondation,7
2012,59,Inondation,3
2012,30,Sécheresse,154
2012,34,Sécheresse,148
2012,83,Sécheresse,160
2012,04,Sécheresse,137
2012,05,Sécheresse,127
2012,11,Sécheresse,144
2012,12,Sécheresse,121
2012,13,Sécheresse,148
2012,15,Sécheresse,114
2012,16,Sécheresse,103
2012,19,Sécheresse,106
2012,46,Sécheresse,132
2012,48,Sécheresse,114
2012,09,Sécheresse,123
2012,17,Sécheresse,90
2012,24,Sécheresse,113
2012,31,Sécheresse,123
2012,32,Sécheresse,118
2012,33,Sécheresse,119
2012,40,Sécheresse,128
2012,47,Sécheresse,120
2012,64,Sécheresse,119
2012,65,Sécheresse,105
2012,81,Sécheresse,128
2012,82,Sécheresse,132
2012,87,Sécheresse,78
2012,03,Sécheresse,98
2012,10,Sécheresse,74
2012,18,Sécheresse,100
2012,21,Sécheresse,82
2012,23,Sécheresse,77
2012,36,Sécheresse,93
2012,42,Sécheresse,110
2012,45,Sécheresse,72
2012,58,Sécheresse,96
2012,89,Sécheresse,83
2012,41,Sécheresse,72
2012,63,Sécheresse,90
2012,68,Sécheresse,86
2012,71,Sécheresse,104
2012,73,Sécheresse,114
2012,77,Sécheresse,69
2012,94,Sécheresse,66
2012,95,Sécheresse,63
2012,07,Inondation,24
2012,09,Inondation,10
2012,31,Inondation,8
2012,65,Inondation,13
2012,66,Inondation,9
2012,2A,Sécheresse,161
2012,34,Inondation,25
2012,66,Sécheresse,148
2012,29,Sécheresse,26
2012,26,Sécheresse,142
2012,84,Sécheresse,144
2012,56,Sécheresse,42
2012,06,Sécheresse,144
2012,04,Inondation,16
2012,06,Inondation,24
2012,30,Inondation,18
2012,05,Inondation,18
2012,15,Inondation,17
2012,48,Inondation,17
2012,26,Inondation,22
2012,03,Inondation,9
2012,11,Inondation,10
2012,43,Inondation,15
2012,69,Inondation,9
2012,12,Inondation,16
2012,19,Inondation,4
2012,33,Inondation,5
2012,87,Inondation,5
2012,29,Inondation,7
2012,56,Inondation,5
2012,10,Inondation,5
2012,89,Inondation,3
2012,2B,Sécheresse,147
2012,38,Sécheresse,113
2012,74,Sécheresse,96
2012,01,Sécheresse,106
2012,16,Inondation,3
2012,17,Inondation,4
2012,24,Inondation,3
2012,25,Sécheresse,90
2012,39,Sécheresse,88
2012,43,Sécheresse,95
2012,46,Inondation,4
2012,52,Sécheresse,74
2012,54,Sécheresse,60
2012,55,Sécheresse,60
2012,57,Sécheresse,77
2012,67,Sécheresse,90
2012,69,Sécheresse,109
2012,70,Sécheresse,86
2012,79,Inondation,9
2012,84,Inondation,19
2012,85,Inondation,5
2012,86,Inondation,4
2012,88,Sécheresse,79
2012,90,Sécheresse,63
2012,21,Inondation,7
2012,44,Sécheresse,63
2012,79,Sécheresse,88
2012,86,Sécheresse,82
2012,35,Inondation,2
2012,78,Inondation,2
2012,91,Inondation,3
2012,02,Sécheresse,45
2012,08,Sécheresse,62
2012,14,Sécheresse,36
2012,27,Sécheresse,57
2012,28,Sécheresse,60
2012,35,Sécheresse,38
2012,37,Sécheresse,69
2012,49,Sécheresse,64
2012,51,Sécheresse,67
2012,53,Sécheresse,53
2012,59,Sécheresse,43
2012,60,Sécheresse,52
2012,61,Sécheresse,42
2012,72,Sécheresse,57
2012,75,Sécheresse,64
2012,76,Sécheresse,50
2012,78,Sécheresse,59
2012,80,Sécheresse,44
2012,85,Sécheresse,69
2012,91,Sécheresse,57
2012,92,Sécheresse,61
2012,93,Sécheresse,60
2012,32,Inondation,5
2012,82,Inondation,2
2012,13,Inondation,10
2012,55,Inondation,3
2012,52,Inondation,1
2012,54,Inondation,3
2012,57,Inondation,2
2012,77,Inondation,2
2012,22,Sécheresse,37
2012,50,Sécheresse,33
2012,62,Sécheresse,34
2012,23,Inondation,5
2012,27,Inondation,1
2012,28,Inondation,1
2012,08,Inondation,5
2012,41,Inondation,6
2012,51,Inondation,2
2012,18,Inondation,1
2012,60,Inondation,2
2012,22,Inondation,2
2012,02,Inondation,1
2012,37,Inondation,4
2012,45,Inondation,2
2012,76,Inondation,3
2012,80,Inondation,2
2012,36,Inondation,4
2012,14,Inondation,2
2012,53,Inondation,4
2012,44,Inondation,4
2012,50,Inondation,3
2012,61,Inondation,3
2012,72,Inondation,2
2012,49,Inondation,2
2012,47,Inondation,1
2013,01,Gel,157
2013,04,Gel,218
2013,05,Gel,282
2013,06,Gel,193
2013,07,Gel,165
2013,09,Gel,201
2013,11,Gel,114
2013,15,Gel,169
2013,25,Gel,170
2013,26,Gel,159
2013,2A,Gel,173
2013,2A,Inondation,29
2013,2B,Gel,144
2013,30,Gel,165
2013,31,Gel,212
2013,38,Gel,262
2013,39,Gel,159
2013,42,Gel,157
2013,43,Gel,170
2013,48,Gel,186
2013,51,Gel,115
2013,58,Gel,125
2013,63,Gel,171
2013,64,Gel,194
2013,65,Gel,249
2013,66,Gel,209
2013,67,Gel,149
2013,68,Gel,158
2013,68,Inondation,20
2013,69,Gel,131
2013,70,Gel,153
2013,71,Gel,127
2013,73,Gel,271
2013,74,Gel,332
2013,83,Gel,103
2013,84,Gel,162
2013,90,Gel,152
2013,02,Gel,94
2013,03,Gel,133
2013,08,Gel,116
2013,10,Gel,98
2013,12,Gel,139
2013,13,Gel,93
2013,16,Gel,83
2013,17,Gel,78
2013,18,Gel,104
2013,19,Gel,143
2013,21,Gel,119
2013,23,Gel,128
2013,24,Gel,85
2013,27,Gel,87
2013,28,Gel,104
2013,2B,Inondation,19
2013,33,Gel,80
2013,34,Gel,109
2013,35,Gel,59
2013,36,Gel,93
2013,37,Gel,74
2013,41,Gel,91
2013,44,Gel,53
2013,45,Gel,85
2013,46,Gel,101
2013,49,Gel,67
2013,50,Gel,71
2013,52,Gel,113
2013,53,Gel,84
2013,54,Gel,105
2013,55,Gel,104
2013,56,Gel,79
2013,57,Gel,121
2013,60,Gel,86
2013,61,Gel,94
2013,72,Gel,82
2013,76,Gel,75
2013,77,Gel,97
2013,78,Gel,78
2013,79,Gel,84
2013,81,Gel,118
2013,82,Gel,71
2013,85,Gel,67
2013,86,Gel,78
2013,87,Gel,113
2013,88,Gel,133
2013,89,Gel,107
2013,91,Gel,77
2013,32,Gel,63
2013,66,Sécheresse,142
2013,01,Inondation,23
2013,58,Inondation,12
2013,63,Inondation,16
2013,71,Inondation,17
2013,73,Inondation,25
2013,40,Gel,71
2013,59,Gel,84
2013,80,Gel,80
2013,47,Gel,59
2013,62,Gel,78
2013,75,Gel,73
2013,93,Gel,58
2013,95,Gel,62
2013,14,Gel,72
2013,22,Gel,67
2013,29,Gel,60
2013,31,Inondation,13
2013,40,Inondation,10
2013,64,Inondation,37
2013,65,Inondation,23
2013,92,Gel,43
2013,94,Gel,58
2013,09,Inondation,16
2013,04,Inondation,18
2013,05,Inondation,21
2013,06,Inondation,26
2013,07,Inondation,30
2013,30,Inondation,25
2013,32,Inondation,6
2013,34,Inondation,27
2013,48,Inondation,27
2013,81,Inondation,18
2013,83,Inondation,19
2013,84,Inondation,19
2013,29,Inondation,6
2013,70,Inondation,16
2013,90,Inondation,10
2013,15,Inondation,20
2013,18,Inondation,6
2013,19,Inondation,7
2013,21,Inondation,11
2013,23,Inondation,5
2013,25,Inondation,13
2013,36,Inondation,6
2013,38,Inondation,30
2013,39,Inondation,17
2013,52,Inondation,9
2013,55,Inondation,7
2013,57,Inondation,12
2013,67,Inondation,8
2013,74,Inondation,24
2013,87,Inondation,6
2013,88,Inondation,21
2013,89,Inondation,10
2013,66,Inondation,12
2013,11,Inondation,16
2013,12,Inondation,15
2013,22,Inondation,3
2013,50,Inondation,6
2013,38,Sécheresse,109
2013,09,Sécheresse,112
2013,40,Sécheresse,107
2013,64,Sécheresse,114
2013,79,Inondation,7
2013,33,Sécheresse,95
2013,65,Sécheresse,100
2013,81,Sécheresse,105
2013,01,Sécheresse,91
2013,03,Sécheresse,88
2013,07,Sécheresse,125
2013,08,Sécheresse,63
2013,10,Sécheresse,79
2013,15,Sécheresse,89
2013,16,Sécheresse,87
2013,17,Sécheresse,85
2013,18,Sécheresse,88
2013,19,Sécheresse,87
2013,23,Sécheresse,70
2013,24,Sécheresse,95
2013,25,Sécheresse,81
2013,26,Sécheresse,134
2013,27,Sécheresse,66
2013,28,Sécheresse,77
2013,31,Sécheresse,99
2013,32,Sécheresse,102
2013,36,Sécheresse,86
2013,37,Sécheresse,77
2013,39,Sécheresse,81
2013,41,Sécheresse,78
2013,42,Sécheresse,102
2013,43,Sécheresse,90
2013,45,Sécheresse,78
2013,46,Sécheresse,103
2013,47,Sécheresse,101
2013,51,Sécheresse,72
2013,52,Sécheresse,69
2013,54,Sécheresse,59
2013,58,Sécheresse,89
2013,59,Sécheresse,46
2013,60,Sécheresse,53
2013,63,Sécheresse,72
2013,67,Sécheresse,80
2013,68,Sécheresse,83
2013,69,Sécheresse,102
2013,70,Sécheresse,77
2013,71,Sécheresse,90
2013,72,Sécheresse,75
2013,73,Sécheresse,97
2013,74,Sécheresse,90
2013,75,Sécheresse,79
2013,76,Sécheresse,59
2013,77,Sécheresse,81
2013,78,Sécheresse,70
2013,79,Sécheresse,84
2013,80,Sécheresse,48
2013,82,Sécheresse,111
2013,84,Sécheresse,131
2013,86,Sécheresse,79
2013,87,Sécheresse,80
2013,88,Sécheresse,73
2013,89,Sécheresse,82
2013,91,Sécheresse,68
2013,92,Sécheresse,69
2013,93,Sécheresse,39
2013,94,Sécheresse,81
2013,95,Sécheresse,72
2013,04,Sécheresse,120
2013,05,Sécheresse,98
2013,12,Sécheresse,97
2013,2A,Sécheresse,167
2013,30,Sécheresse,141
2013,83,Sécheresse,151
2013,11,Sécheresse,133
2013,13,Sécheresse,137
2013,34,Sécheresse,144
2013,48,Sécheresse,89
2013,06,Sécheresse,129
2013,21,Sécheresse,73
2013,44,Sécheresse,77
2013,49,Sécheresse,76
2013,53,Sécheresse,76
2013,55,Sécheresse,58
2013,57,Sécheresse,61
2013,85,Sécheresse,81
2013,90,Sécheresse,63
2013,2B,Sécheresse,143
2013,56,Sécheresse,73
2013,02,Sécheresse,51
2013,14,Sécheresse,52
2013,22,Sécheresse,62
2013,35,Sécheresse,67
2013,50,Sécheresse,48
2013,61,Sécheresse,58
2013,62,Sécheresse,43
2013,03,Inondation,7
2013,69,Inondation,9
2013,42,Inondation,15
2013,43,Inondation,13
2013,10,Inondation,8
2013,59,Inondation,6
2013,26,Inondation,20
2013,13,Inondation,7
2013,08,Inondation,7
2013,54,Inondation,5
2013,78,Inondation,3
2013,24,Inondation,4
2013,46,Inondation,9
2013,47,Inondation,4
2013,82,Inondation,4
2013,29,Sécheresse,57
2013,35,Inondation,6
2013,56,Inondation,6
2013,85,Inondation,4
2013,33,Inondation,8
2013,41,Inondation,5
2013,45,Inondation,5
2013,77,Inondation,6
2013,91,Inondation,1
2013,17,Inondation,6
2013,28,Inondation,1
2013,16,Inondation,7
2013,86,Inondation,5
2013,37,Inondation,3
2013,60,Inondation,5
2013,80,Inondation,7
2013,93,Inondation,1
2013,02,Inondation,3
2013,51,Inondation,3
2013,72,Inondation,2
